id,province_id,name,alt_name,latitude,longitude,province_name,display_name
7601,76,KABUPATEN MAJENE,KABUPATEN MAJENE,-3.15,118.86667,Sulawesi Barat,Majene
7602,76,KABUPATEN POLEWALI MANDAR,KABUPATEN POLEWALI MANDAR,-3.3,119.16667,Sulawesi Barat,Polewali Mandar
7603,76,KABUPATEN MAMASA,KABUPATEN MAMASA,-2.96492,119.30631,Sulawesi Barat,Mamasa
7604,76,KABUPATEN MAMUJU,KABUPATEN MAMUJU,-2.5,119.41667,Sulawesi Barat,Mamuju
7605,76,KABUPATEN MAMUJU UTARA,KABUPATEN MAMUJU UTARA,-1.51639,119.42139,Sulawesi Barat,Mamuju Utara
7606,76,KABUPATEN MAMUJU TENGAH,KABUPATEN MAMUJU TENGAH,-2.8212,119.2662,Sulawesi Barat,Mamuju Tengah
8101,81,KABUPATEN MALUKU TENGGARA BARAT,KABUPATEN MALUKU TENGGARA BARAT,-7.61186,131.38,Maluku,Maluku Tenggara Barat
8102,81,KABUPATEN MALUKU TENGGARA,KABUPATEN MALUKU TENGGARA,-5.75,132.73334,Maluku,Maluku Tenggara
8103,81,KABUPATEN MALUKU TENGAH,KABUPATEN MALUKU TENGAH,-3.29167,128.9675,Maluku,Maluku Tengah
8104,81,KABUPATEN BURU,KABUPATEN BURU,-3.32767,126.68413,Maluku,Buru
8105,81,KABUPATEN KEPULAUAN ARU,KABUPATEN KEPULAUAN ARU,-6.17059,134.46991,Maluku,Kepulauan Aru
8106,81,KABUPATEN SERAM BAGIAN BARAT,KABUPATEN SERAM BAGIAN BARAT,-3.1027,128.42996,Maluku,Seram Bagian Barat
8107,81,KABUPATEN SERAM BAGIAN TIMUR,KABUPATEN SERAM BAGIAN TIMUR,-3.39851,130.39166,Maluku,Seram Bagian Timur
8108,81,KABUPATEN MALUKU BARAT DAYA,KABUPATEN MALUKU BARAT DAYA,-7.8296,126.17386,Maluku,Maluku Barat Daya
8109,81,KABUPATEN BURU SELATAN,KABUPATEN BURU SELATAN,-3.52187,126.59271,Maluku,Buru Selatan
8171,81,KOTA AMBON,KOTA AMBON,-3.7,128.18333,Maluku,Kota Ambon
8172,81,KOTA TUAL,KOTA TUAL,-5.64301,132.74934,Maluku,Kota Tual
8201,82,KABUPATEN HALMAHERA BARAT,KABUPATEN HALMAHERA BARAT,1.41709,127.55264,Maluku Utara,Halmahera Barat
8202,82,KABUPATEN HALMAHERA TENGAH,KABUPATEN HALMAHERA TENGAH,0.48056,128.25,Maluku Utara,Halmahera Tengah
8203,82,KABUPATEN KEPULAUAN SULA,KABUPATEN KEPULAUAN SULA,-1.8646,125.69046,Maluku Utara,Kepulauan Sula
8204,82,KABUPATEN HALMAHERA SELATAN,KABUPATEN HALMAHERA SELATAN,-0.3955,127.90833,Maluku Utara,Halmahera Selatan
8205,82,KABUPATEN HALMAHERA UTARA,KABUPATEN HALMAHERA UTARA,1.73194,128.00778,Maluku Utara,Halmahera Utara
8206,82,KABUPATEN HALMAHERA TIMUR,KABUPATEN HALMAHERA TIMUR,1.33517,128.48627,Maluku Utara,Halmahera Timur
8207,82,KABUPATEN PULAU MOROTAI,KABUPATEN PULAU MOROTAI,2.19924,128.40546,Maluku Utara,Pulau Morotai
8208,82,KABUPATEN PULAU TALIABU,KABUPATEN PULAU TALIABU,-1.84578,124.78992,Maluku Utara,Pulau Taliabu
8271,82,KOTA TERNATE,KOTA TERNATE,0.89618,127.31016,Maluku Utara,Kota Ternate
8272,82,KOTA TIDORE KEPULAUAN,KOTA TIDORE KEPULAUAN,0.60962,127.56981,Maluku Utara,Kota Tidore Kepulauan
9101,91,KABUPATEN FAK-FAK,KABUPATEN FAK-FAK,-2.92641,132.29608,Papua Barat,Fak-Fak
9102,91,KABUPATEN KAIMANA,KABUPATEN KAIMANA,-3.66093,133.77451,Papua Barat,Kaimana
9103,91,KABUPATEN TELUK WONDAMA,KABUPATEN TELUK WONDAMA,-2.7,134.5,Papua Barat,Teluk Wondama
9104,91,KABUPATEN TELUK BINTUNI,KABUPATEN TELUK BINTUNI,-1.88037,133.33105,Papua Barat,Teluk Bintuni
9105,91,KABUPATEN MANOKWARI,KABUPATEN MANOKWARI,-0.9,133.75,Papua Barat,Manokwari
9106,91,KABUPATEN SORONG SELATAN,KABUPATEN SORONG SELATAN,-1.50495,132.28638,Papua Barat,Sorong Selatan
9107,91,KABUPATEN SORONG,KABUPATEN SORONG,-1.16667,131.5,Papua Barat,Sorong
9108,91,KABUPATEN RAJA AMPAT,KABUPATEN RAJA AMPAT,-0.5,130.0,Papua Barat,Raja Ampat
9109,91,KABUPATEN TAMBRAUW,KABUPATEN TAMBRAUW,-0.60515,132.48962,Papua Barat,Tambrauw
9110,91,KABUPATEN MAYBRAT,KABUPATEN MAYBRAT,-1.2155,132.35092,Papua Barat,Maybrat
9111,91,KABUPATEN MANOKWARI SELATAN,KABUPATEN MANOKWARI SELATAN,-1.0798,133.96729,Papua Barat,Manokwari Selatan
9112,91,KABUPATEN PEGUNUNGAN ARFAK,KABUPATEN PEGUNUNGAN ARFAK,-0.93523,133.89587,Papua Barat,Pegunungan Arfak
9171,91,KOTA SORONG,KOTA SORONG,-0.86507,131.25153,Papua Barat,Kota Sorong
9401,94,KABUPATEN MERAUKE,KABUPATEN MERAUKE,-7.66667,139.66667,Papua,Merauke
9402,94,KABUPATEN JAYAWIJAYA,KABUPATEN JAYAWIJAYA,-4.08333,139.08333,Papua,Jayawijaya
9403,94,KABUPATEN JAYAPURA,KABUPATEN JAYAPURA,-3.0,139.95,Papua,Jayapura
9404,94,KABUPATEN NABIRE,KABUPATEN NABIRE,-3.54016,135.55511,Papua,Nabire
9408,94,KABUPATEN KEPULAUAN YAPEN,KABUPATEN KEPULAUAN YAPEN,-1.78773,136.27716,Papua,Kepulauan Yapen
9409,94,KABUPATEN BIAK NUMFOR,KABUPATEN BIAK NUMFOR,-1.03333,136.0,Papua,Biak Numfor
9410,94,KABUPATEN PANIAI,KABUPATEN PANIAI,-3.9,136.60001,Papua,Paniai
9411,94,KABUPATEN PUNCAK JAYA,KABUPATEN PUNCAK JAYA,-3.67241,137.43896,Papua,Puncak Jaya
9412,94,KABUPATEN MIMIKA,KABUPATEN MIMIKA,-4.54357,136.56555,Papua,Mimika
9413,94,KABUPATEN BOVEN DIGOEL,KABUPATEN BOVEN DIGOEL,-5.70519,140.36349,Papua,Boven Digoel
9414,94,KABUPATEN MAPPI,KABUPATEN MAPPI,-6.49971,139.34441,Papua,Mappi
9415,94,KABUPATEN ASMAT,KABUPATEN ASMAT,-5.3795,138.46344,Papua,Asmat
9416,94,KABUPATEN YAHUKIMO,KABUPATEN YAHUKIMO,-4.60403,139.58405,Papua,Yahukimo
9417,94,KABUPATEN PEGUNUNGAN BINTANG,KABUPATEN PEGUNUNGAN BINTANG,-4.52167,140.29541,Papua,Pegunungan Bintang
9418,94,KABUPATEN TOLIKARA,KABUPATEN TOLIKARA,-3.42661,137.41699,Papua,Tolikara
9419,94,KABUPATEN SARMI,KABUPATEN SARMI,-2.41667,139.08333,Papua,Sarmi
9420,94,KABUPATEN KEEROM,KABUPATEN KEEROM,-3.3,140.61667,Papua,Keerom
9426,94,KABUPATEN WAROPEN,KABUPATEN WAROPEN,-2.286,137.01837,Papua,Waropen
9427,94,KABUPATEN SUPIORI,KABUPATEN SUPIORI,-0.73881,135.61111,Papua,Supiori
9428,94,KABUPATEN MAMBERAMO RAYA,KABUPATEN MAMBERAMO RAYA,-2.23561,137.78229,Papua,Mamberamo Raya
9429,94,KABUPATEN NDUGA,KABUPATEN NDUGA,-4.45093,138.10089,Papua,Nduga
9430,94,KABUPATEN LANNY JAYA,KABUPATEN LANNY JAYA,-3.91244,138.28766,Papua,Lanny Jaya
9431,94,KABUPATEN MAMBERAMO TENGAH,KABUPATEN MAMBERAMO TENGAH,-2.46064,138.45245,Papua,Mamberamo Tengah
9432,94,KABUPATEN YALIMO,KABUPATEN YALIMO,-3.86037,138.47305,Papua,Yalimo
9433,94,KABUPATEN PUNCAK,KABUPATEN PUNCAK,-4.14204,137.09702,Papua,Puncak
9434,94,KABUPATEN DOGIYAI,KABUPATEN DOGIYAI,-4.03186,135.43945,Papua,Dogiyai
9435,94,KABUPATEN INTAN JAYA,KABUPATEN INTAN JAYA,-3.41016,136.70837,Papua,Intan Jaya
9436,94,KABUPATEN DEIYAI,KABUPATEN DEIYAI,-3.94737,135.95032,Papua,Deiyai
9471,94,KOTA JAYAPURA,KOTA JAYAPURA,-2.64647,140.77779,Papua,Kota Jayapura
